SkillName	SkillID	Design_Belong	Design_Effect	MaxLevel	KindType	FunctionType	UIType	BelongKungfu	BelongSchool	CastMode	WeaponRequest	IsCostAmmo	CostItemType	CostItemIndex	MountRequestType	MountRequestDetail	MountType	IsMountAble	IsPassiveSkill	IsChannelSkill	IsExpSkill	IsExactHit	IsInstinct	IsAutoTurn	CauseAbradeEquipment	CauseBeatBreak	CauseBeatBack	HasCriticalStrike	SkillEventMask1	SkillEventMask2	SkillCastFlag	UseCastScript	Use3DObstacle	CheckReachable	IgnorePositiveShield	IgnoreNegativeShield	NeedOutOfFight	SelfOnFear	SelfHorseStateRequest	TargetTypePlayer	TargetTypeNpc	TargetRelationNone	TargetRelationSelf	TargetRelationAlly	TargetRelationEnemy	TargetRelationDialog	TargetRelationNeutrality	TargetRelationParty	TargetRelationRaid	TargetHorseStateRequest	TargetOnFear	AutoSelectTarget	NPCWeaponType	CommonSkillActiveMode	IsBindCombatTag	EffectPlayType	ScriptFile	_ScriptFileHashID	EffectType	CheckBindBuff	MountRequestDetailLevel	CastMask	SelfMoveStateMask	TargetMoveStateMask	RecipeType	MapBanMask	SkillMark	SelfBackupMoveStateMask	TargetRelationMentor	TargetRelationApprentice	KungfuMountID	HorseMask	PetTemplateID	TargetNpcSpeciesMask	SelfSprintStateRequest	SelfTerrainStateRequest	SelfFollowStateRequest	IgnoreCamp	TargetFollowStateRequest	IsCheckStealth	SelfMoveStateMask2	SelfBackupMoveStateMask2	TargetMoveStateMask2	Pos	CanReverse	CanCastOnTower	TargetRelationTeamGroup	TargetJumpCountMask	IgnoreSilence	LongRange	BelongDynamicGroupID	IsTherapy	CanKeepHoard	CanCastWithHoard	CanAddMaxRadius	KillRushCanCastMode	MinSelectTargetCount	MaxSelectTargetCount
NPC_HOT	10091	测试技能	直接伤害技能	1	None	Damage	0	0	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
NPC_DOT	10092	测试技能	直接伤害技能	1	None	Damage	0	0	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
NPC_伤害	10093	测试技能	直接伤害技能	1	None	Damage	0	0	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
NPC_治疗	10094	测试技能	直接伤害技能	1	None	Damage	0	0	12	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	1	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
混元气	10095	测试技能	直接伤害技能	1	None	Damage	1	0	0	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010794494	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
巴陵任务	10096	测试技能	直接伤害技能	1	None	Damage	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010794494	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
(10097) 周中原要的测试技能伤害套路	10097	测试技能	直接伤害技能	1	None	Damage	1	0	11	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
周中原要的测试技能buff等套路	10098	测试技能	直接伤害技能	1	None	Damage	1	0	11	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
龙门任务	10099	测试技能	直接伤害技能	1	None	Damage	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
少林攻击阵法套路	10100	测试技能	直接伤害技能	1	None	Damage	3	0	5	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
天策攻击阵法	10101	测试技能	直接伤害技能	1	None	Damage	3	0	1	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
万花伤害阵法套路	10102	测试技能	直接伤害技能	1	None	Damage	3	0	2	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
纯阳剑宗阵法	10103	测试技能	直接伤害技能	1	None	Damage	3	0	3	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
七秀伤害阵法套路	10104	测试技能	直接伤害技能	1	None	Damage	3	0	4	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0			0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
挂件	10105	测试技能	直接伤害技能	1	Physics	Normal	1	0	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
内功	10106	测试技能	直接伤害技能	1	None	Damage	1	0	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
防御	10107	测试技能	直接伤害技能	1	None	Damage	1	0	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
治疗	10108	测试技能	直接伤害技能	1	None	Damage	1	0	16	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
天地三才阵	10109	测试技能	直接伤害技能	1	None	Damage	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
天工坊	10110	测试技能	直接伤害技能	1	None	Damage	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
荻花宫	10111	测试技能	直接伤害技能	1	None	Damage	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
无盐岛	10112	测试技能	直接伤害技能	1	None	Damage	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
空雾峰	10113	测试技能	直接伤害技能	1	None	Damage	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
灵霄峡	10114	测试技能	直接伤害技能	1	None	Damage	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
万花任务	10115	测试技能	直接伤害技能	1	None	Damage	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Harmful	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
云湖天池	10116	测试技能	直接伤害技能	1	Physics	Normal	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0		0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
战宝迦兰	10117	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
英雄天地三才阵	10118	测试技能	直接伤害技能	20	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
英雄天工坊	10119	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
天子峰	10120	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
南屏山	10121	测试技能	直接伤害技能	1	Physics	Normal	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
风雨稻香村	10122	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
神农洇	10123	测试技能	直接伤害技能	1	Physics	Normal	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
恶人谷	10124	测试技能	直接伤害技能	1	Physics	Normal	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
经脉畅行	10125	测试技能	直接伤害技能	1	Physics	Normal	1	0	0	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
PVP套装属性	10126	测试技能	直接伤害技能	1	Physics	Normal	2	0	16	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
金水镇任务	10127	测试技能	直接伤害技能	1	Physics	Normal	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
英雄空雾峰	10128	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
英雄无盐岛	10129	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
瞿塘峡	10130	测试技能	直接伤害技能	1	Physics	Normal	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
英雄灵霄峡	10131	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
恶人谷	10132	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
浩气盟	10133	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
PVE套装属性	10134	测试技能	直接伤害技能	1	Physics	Normal	2	0	16	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
T系列	10135	测试技能	直接伤害技能	1	Physics	Normal	2	0	16	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
英雄天子峰	10136	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
英雄荻花宫	10137	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
英雄日轮山城	10138	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
英雄风雨稻香村	10139	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
师徒阵法	10140	测试技能	直接伤害技能	1	Physics	Normal	3	0	0	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
元旦活动	10141	测试技能	直接伤害技能	1	Physics	Normal	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
25人战宝迦兰	10142	测试技能	直接伤害技能	1	Physics	Normal	2	0	12	TargetSingle	0	0	Invalid	0	0	0	0	1	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
九宫棋谷	10143	测试技能	直接伤害技能	1	Physics	Normal	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
问水诀	10144	天策技能	直接伤害技能	9	None	Damage	2	0	6	TargetSingle	0	0	Invalid	0	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0		0	0	0	0	1	0	0	0	Any	0	0	0	0	0	0	0	0	0	0	Any	1	0	0		0	AniAndSfx	藏剑\藏剑_套路_内功_问水诀.lua		Harmful				0	1010761726	0			0	0	0	6	0	0		NotInSprint	Any				1	4	0	7	0	0	0												
山居剑意	10145	天策技能	直接伤害技能	9	None	Damage	2	0	6	TargetSingle	0	0	Invalid	0	0	0	6	1	0	0	1	0	0	0	0	0	0	0	0		0	0	0	0	1	0	0	0	Any	0	0	0	0	0	0	0	0	0	0	Any	1	0	0		0	AniAndSfx	藏剑\藏剑_套路_内功_山居剑意.lua		Harmful				0	1010761726	0			0	0	0	7	0	0		NotInSprint	Any				1	4	0	7	0	0	0												
秀水剑法	10146	测试技能	直接伤害技能	1	Physics	Normal	1	0	6	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
春节活动	10147	测试技能	直接伤害技能	1	Physics	Normal	1	0	13	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
灵峰剑式	10148	测试技能	直接伤害技能	1	Physics	Normal	1	0	6	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
君子风	10149	测试技能	直接伤害技能	1	Physics	Normal	1	0	6	TargetSingle	0	0	Invalid	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	NotHorse	1	1	1	1	1	1	1	1	1	0	Any	1	0	0	Invalid	0	AniAndSfx	Default.lua		Neutral	0	0	0	16638	1010728958	0	0	1	0	0	0	0	0	0		NotInSprint	Any				1	7	0	7	0	0	0												
